X,Y,FID,data,name,coordinate,total_slot,operative,id
24.724908000403957,60.16897100021157,304,"{""name"":""633 Avaruuskatu"",""coordinates"":""60.168971, 24.724908"",""total_slots"":16,""free_slots"":10,""avl_bikes"":6,""operative"":true,""style"":""Station on""}",Avaruuskatu,"60.168971, 24.724908",16,Yes,633
24.726024999753974,60.172673000058978,305,"{""name"":""635 Kuunkatu"",""coordinates"":""60.172673, 24.726025"",""total_slots"":24,""free_slots"":24,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Kuunkatu,"60.172673, 24.726025",24,Yes,635
24.729314000340878,60.174523999982682,306,"{""name"":""637 Ruomelantie"",""coordinates"":""60.174524, 24.729314"",""total_slots"":12,""free_slots"":5,""avl_bikes"":7,""operative"":true,""style"":""Station on""}",Ruomelantie,"60.174524, 24.729314",12,Yes,637
24.73812200003033,60.174913999981186,307,"{""name"":""639 Itäportti"",""coordinates"":""60.174914,24.738122"",""total_slots"":18,""free_slots"":17,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Itäportti,"60.174914,24.738122",18,Yes,639
24.735968999669637,60.167216000218275,308,"{""name"":""641 Komeetankatu"",""coordinates"":""60.167216,24.735969"",""total_slots"":16,""free_slots"":10,""avl_bikes"":6,""operative"":true,""style"":""Station on""}",Komeetankatu,"60.167216,24.735969",16,Yes,641
24.731472000032852,60.17154800034001,309,"{""name"":""643 Auringonkatu"",""coordinates"":""60.171548,24.731472"",""total_slots"":20,""free_slots"":19,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Auringonkatu,"60.171548,24.731472",20,Yes,643
24.743532000401558,60.168441000052155,310,"{""name"":""645 Piispankallio"",""coordinates"":""60.168441,24.743532"",""total_slots"":16,""free_slots"":13,""avl_bikes"":2,""operative"":true,""style"":""Station on""}",Piispankallio,"60.168441,24.743532",16,Yes,645
24.745665999886057,60.17281400026593,311,"{""name"":""647 Lystimäki"",""coordinates"":""60.172814,24.745666"",""total_slots"":12,""free_slots"":4,""avl_bikes"":8,""operative"":true,""style"":""Station on""}",Lystimäki,"60.172814,24.745666",12,Yes,647
24.752442000298117,60.174709999566858,312,"{""name"":""649 Lystimäensilta"",""coordinates"":""60.174710,24.752442"",""total_slots"":12,""free_slots"":12,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Lystimäensilta,"60.174710,24.752442",12,Yes,649
24.744131000145615,60.184596000405122,313,"{""name"":""651 Suurpellonaukio"",""coordinates"":""60.184596,24.744131"",""total_slots"":24,""free_slots"":15,""avl_bikes"":9,""operative"":true,""style"":""Station on""}",Suurpellonaukio,"60.184596,24.744131",24,Yes,651
24.742571000151599,60.187052000349581,314,"{""name"":""653 Lukutori"",""coordinates"":""60.187052,24.742571"",""total_slots"":14,""free_slots"":10,""avl_bikes"":5,""operative"":true,""style"":""Station on""}",Lukutori,"60.187052,24.742571",14,Yes,653
24.840698999958931,60.20614200025318,315,"{""name"":""701 Gallen-Kallelan tie"",""coordinates"":""60.206142,24.840699"",""total_slots"":10,""free_slots"":6,""avl_bikes"":4,""operative"":true,""style"":""Station on""}",Gallen-Kallelan tie,"60.206142,24.840699",10,Yes,701
24.823099999565386,60.203851999869926,316,"{""name"":""703 Elfvik"",""coordinates"":""60.203852, 24.823100"",""total_slots"":10,""free_slots"":7,""avl_bikes"":3,""operative"":true,""style"":""Station on""}",Elfvik,"60.203852, 24.823100",10,Yes,703
24.804929999819706,60.203891999915925,317,"{""name"":""705 Laajalahden keskus"",""coordinates"":""60.203892,24.804930"",""total_slots"":18,""free_slots"":10,""avl_bikes"":10,""operative"":true,""style"":""Station on""}",Laajalahden keskus,"60.203892,24.804930",18,Yes,705
24.824953999627439,60.210734999820431,318,"{""name"":""707 Majurinkulma"",""coordinates"":""60.210735,24.824954"",""total_slots"":24,""free_slots"":10,""avl_bikes"":14,""operative"":true,""style"":""Station on""}",Majurinkulma,"60.210735,24.824954",24,Yes,707
24.819549000386132,60.212507999744446,319,"{""name"":""709 Yhdyskunnankuja"",""coordinates"":""60.212508,24.819549"",""total_slots"":20,""free_slots"":12,""avl_bikes"":8,""operative"":true,""style"":""Station on""}",Yhdyskunnankuja,"60.212508,24.819549",20,Yes,709
24.826368000083164,60.215751000008709,320,"{""name"":""711 Kirjurinkuja"",""coordinates"":""60.215751,24.826368"",""total_slots"":24,""free_slots"":13,""avl_bikes"":11,""operative"":true,""style"":""Station on""}",Kirjurinkuja,"60.215751,24.826368",24,Yes,711
24.819395999625726,60.21606700019197,321,"{""name"":""713 Upseerinkatu"",""coordinates"":""60.216067,24.819396"",""total_slots"":30,""free_slots"":30,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Upseerinkatu,"60.216067,24.819396",30,Yes,713
24.821931999662127,60.216222000145251,322,"{""name"":""715 Komentajankatu"",""coordinates"":""60.216222,24.821932"",""total_slots"":12,""free_slots"":11,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Komentajankatu,"60.216222,24.821932",12,Yes,715
24.81157200034761,60.213442999694735,323,"{""name"":""719 Säteri"",""coordinates"":""60.213443, 24.811572"",""total_slots"":32,""free_slots"":24,""avl_bikes"":8,""operative"":true,""style"":""Station on""}",Säteri,"60.213443, 24.811572",32,Yes,719
24.805612999840093,60.214193000106945,324,"{""name"":""721 Säterinrinne"",""coordinates"":""60.214193,24.805613"",""total_slots"":16,""free_slots"":13,""avl_bikes"":3,""operative"":true,""style"":""Station on""}",Säterinrinne,"60.214193,24.805613",16,Yes,721
24.800485999928981,60.214666000335683,325,"{""name"":""723 Säterinniitty"",""coordinates"":""60.214666,24.800486"",""total_slots"":10,""free_slots"":6,""avl_bikes"":4,""operative"":true,""style"":""Station on""}",Säterinniitty,"60.214666,24.800486",10,Yes,723
24.806278999975916,60.217261000394899,326,"{""name"":""725 Rummunlyöjänkatu"",""coordinates"":""60.217261,24.806279"",""total_slots"":20,""free_slots"":18,""avl_bikes"":2,""operative"":true,""style"":""Station on""}",Rummunlyöjänkatu,"60.217261,24.806279",20,Yes,725
24.812418999837007,60.217311000002724,327,"{""name"":""727 Ratsutori"",""coordinates"":""60.217311,24.812419"",""total_slots"":32,""free_slots"":26,""avl_bikes"":6,""operative"":true,""style"":""Station on""}",Ratsutori,"60.217311,24.812419",32,Yes,727
24.813884999992808,60.218868999904487,328,"{""name"":""729 Leppävaaranaukio"",""coordinates"":""60.218869,24.813885"",""total_slots"":30,""free_slots"":22,""avl_bikes"":8,""operative"":true,""style"":""Station on""}",Leppävaaranaukio,"60.218869,24.813885",30,Yes,729
24.813437000017586,60.220253999922193,329,"{""name"":""731 Leppävaarankäytävä"",""coordinates"":""60.220254,24.813437"",""total_slots"":20,""free_slots"":0,""avl_bikes"":23,""operative"":true,""style"":""Station on""}",Leppävaarankäytävä,"60.220254,24.813437",20,Yes,731
24.813109000180248,60.22101900012683,330,"{""name"":""733 Läkkitori"",""coordinates"":""60.221019,24.813109"",""total_slots"":24,""free_slots"":11,""avl_bikes"":13,""operative"":true,""style"":""Station on""}",Läkkitori,"60.221019,24.813109",24,Yes,733
24.816382000029307,60.222182999845643,331,"{""name"":""735 Mestarinkatu"",""coordinates"":""60.222183, 24.816382"",""total_slots"":20,""free_slots"":19,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Mestarinkatu,"60.222183, 24.816382",20,Yes,735
24.812271000206522,60.223769000139328,332,"{""name"":""737 Muurarinkuja"",""coordinates"":""60.223769,24.812271"",""total_slots"":18,""free_slots"":17,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Muurarinkuja,"60.223769,24.812271",18,Yes,737
24.826395999575766,60.223827000115989,333,"{""name"":""739 Postipuun koulu"",""coordinates"":""60.223827,24.826396"",""total_slots"":16,""free_slots"":12,""avl_bikes"":4,""operative"":true,""style"":""Station on""}",Postipuun koulu,"60.223827,24.826396",16,Yes,739
24.804898000142657,60.222154000306944,334,"{""name"":""741 Gransinmäki"",""coordinates"":""60.222154,24.804898"",""total_slots"":20,""free_slots"":14,""avl_bikes"":6,""operative"":true,""style"":""Station on""}",Gransinmäki,"60.222154,24.804898",20,Yes,741
24.800970999811852,60.224943000319286,335,"{""name"":""745 Leppävaaran urheilupuisto"",""coordinates"":""60.224943,24.800971"",""total_slots"":32,""free_slots"":25,""avl_bikes"":7,""operative"":true,""style"":""Station on""}",Leppävaaran urheilupuisto,"60.224943,24.800971",32,Yes,745
24.804734999820425,60.226378999990914,336,"{""name"":""747 Leppävaaran uimahalli"",""coordinates"":""60.226379,24.804735"",""total_slots"":18,""free_slots"":6,""avl_bikes"":12,""operative"":true,""style"":""Station on""}",Leppävaaran uimahalli,"60.226379,24.804735",18,Yes,747
24.813871000246536,60.228462999867588,337,"{""name"":""749 Vallikatu"",""coordinates"":""60.228463,24.813871"",""total_slots"":24,""free_slots"":24,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Vallikatu,"60.228463,24.813871",24,Yes,749
24.819613999786327,60.227827000215939,338,"{""name"":""751 Vallipolku"",""coordinates"":""60.227827, 24.819614"",""total_slots"":20,""free_slots"":19,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Vallipolku,"60.227827, 24.819614",20,Yes,751
24.81395399957745,60.234401000305979,339,"{""name"":""753 Linnuntie"",""coordinates"":""60.234401,24.813954"",""total_slots"":24,""free_slots"":23,""avl_bikes"":1,""operative"":true,""style"":""Station on""}",Linnuntie,"60.234401,24.813954",24,Yes,753
24.824561000389906,60.230452999906049,340,"{""name"":""755 Kutsuntatie"",""coordinates"":""60.230453,24.824561"",""total_slots"":16,""free_slots"":4,""avl_bikes"":12,""operative"":true,""style"":""Station on""}",Kutsuntatie,"60.230453,24.824561",16,Yes,755
24.831396999971616,60.235088999657648,341,"{""name"":""757 Painiitty"",""coordinates"":""60.235089, 24.831397"",""total_slots"":12,""free_slots"":6,""avl_bikes"":7,""operative"":true,""style"":""Station on""}",Painiitty,"60.235089, 24.831397",12,Yes,757
24.839389999848663,60.220466999852192,342,"{""name"":""761 Mäkkylän asema"",""coordinates"":""60.220467, 24.839390"",""total_slots"":32,""free_slots"":23,""avl_bikes"":9,""operative"":true,""style"":""Station on""}",Mäkkylän asema,"60.220467, 24.839390",32,Yes,761
24.83353599968666,60.22055100012858,343,"{""name"":""763 Kalkkipellonmäki"",""coordinates"":""60.220551,24.833536"",""total_slots"":24,""free_slots"":24,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Kalkkipellonmäki,"60.220551,24.833536",24,Yes,763
24.820635000105199,60.223377000048572,344,"{""name"":""767 Ruutikatu"",""coordinates"":""60.223377, 24.820635"",""total_slots"":10,""free_slots"":10,""avl_bikes"":0,""operative"":true,""style"":""Station on""}",Ruutikatu,"60.223377, 24.820635",10,Yes,767
24.814793999643427,60.204582000259165,345,"{""name"":""769 Tiurintie"",""coordinates"":""60.204582, 24.814794"",""total_slots"":12,""free_slots"":6,""avl_bikes"":6,""operative"":true,""style"":""Station on""}",Tiurintie,"60.204582, 24.814794",12,Yes,769
